year,state,degree_level,fod_label,n_unweighted,pop_w,employed_w,unemployed_w,labor_force_w,employment_rate,lfp_rate,unemployment_rate,field_category,state_fips2,bls_unemployment_rate
2023,CO,Bachelor,Applied Mathematics,9,271,271,0,271,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Architectural Engineering,1,26,26,0,26,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Architecture,17,436,396,16,412,0.908256880733945,0.944954128440367,0.038834951456310676,Other,08,0.03283333333333333
2023,CO,Bachelor,Area Ethnic And Civilization Studies,9,281,207,25,232,0.7366548042704626,0.8256227758007118,0.10775862068965517,Other,08,0.03283333333333333
2023,CO,Bachelor,Art And Music Education,15,351,351,0,351,1,1,0,Education,08,0.03283333333333333
2023,CO,Bachelor,Art History And Criticism,1,11,11,0,11,1,1,0,Humanities,08,0.03283333333333333
2023,CO,Bachelor,Astronomy And Astrophysics,5,169,30,60,90,0.17751479289940827,0.5325443786982249,0.6666666666666666,NaturalSciences,08,0.03283333333333333
2023,CO,Bachelor,Biochemical Sciences,16,387,261,0,261,0.6744186046511628,0.6744186046511628,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Biological Engineering,5,112,112,0,112,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Biology,141,3349,2687,263,2950,0.8023290534487907,0.8808599581964766,0.08915254237288135,NaturalSciences,08,0.03283333333333333
2023,CO,Bachelor,Biomedical Engineering,6,99,99,0,99,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Business Management And Administration,145,3524,3026,192,3218,0.858683314415437,0.91316685584563,0.05966438781852082,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,Chemical Engineering,33,792,774,0,774,0.9772727272727273,0.9772727272727273,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Chemistry,21,510,421,89,510,0.8254901960784313,1,0.17450980392156862,NaturalSciences,08,0.03283333333333333
2023,CO,Bachelor,Civil Engineering,45,892,878,0,878,0.984304932735426,0.984304932735426,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Clinical Psychology,2,134,134,0,134,1,1,0,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Cognitive Science And Biopsychology,1,20,20,0,20,1,1,0,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Commercial Art And Graphic Design,36,929,877,24,901,0.9440258342303552,0.9698600645855759,0.026637069922308545,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Communication Disorders Sciences And Services,7,167,167,0,167,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Communication Technologies,8,125,125,0,125,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Communications,103,2850,2599,180,2779,0.9119298245614035,0.9750877192982456,0.06477150053976251,Other,08,0.03283333333333333
2023,CO,Bachelor,Community And Public Health,14,412,407,0,407,0.9878640776699029,0.9878640776699029,0,Health,08,0.03283333333333333
2023,CO,Bachelor,Composition And Rhetoric,9,138,138,0,138,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Computer Administration Management And Security,8,274,246,0,246,0.8978102189781022,0.8978102189781022,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Computer And Information Systems,26,600,600,0,600,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Computer Engineering,30,662,630,32,662,0.9516616314199395,1,0.04833836858006042,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Computer Networking And Telecommunications,2,17,17,0,17,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Computer Programming And Data Processing,6,121,121,0,121,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Computer Science,116,2786,2579,125,2704,0.925699928212491,0.9705671213208902,0.046227810650887574,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Construction Services,16,416,416,0,416,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Cosmetology Services And Culinary Arts,1,62,62,0,62,1,1,0,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Counseling Psychology,1,90,0,0,0,0,0,NA,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Criminal Justice And Fire Protection,43,939,774,116,890,0.8242811501597445,0.9478168264110756,0.1303370786516854,Other,08,0.03283333333333333
2023,CO,Bachelor,Criminology,11,364,349,15,364,0.9587912087912088,1,0.04120879120879121,Other,08,0.03283333333333333
2023,CO,Bachelor,Data Science and Data Analytics,1,26,26,0,26,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Drama And Theater Arts,19,336,312,14,326,0.9285714285714286,0.9702380952380952,0.04294478527607362,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Early Childhood Education,15,362,317,16,333,0.8756906077348067,0.919889502762431,0.04804804804804805,Education,08,0.03283333333333333
2023,CO,Bachelor,Ecology,12,272,272,0,272,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Economics,63,1905,1637,31,1668,0.8593175853018372,0.8755905511811024,0.01858513189448441,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,Educational Psychology,1,49,49,0,49,1,1,0,Education,08,0.03283333333333333
2023,CO,Bachelor,Electrical Engineering,31,678,586,11,597,0.8643067846607669,0.8805309734513275,0.018425460636515914,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Electrical Engineering Technology,1,14,14,0,14,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Elementary Education,49,1319,1188,76,1264,0.9006823351023503,0.9583017437452616,0.060126582278481014,Education,08,0.03283333333333333
2023,CO,Bachelor,Engineering Mechanics Physics And Science,5,67,46,21,67,0.6865671641791045,1,0.31343283582089554,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Engineering Technologies,1,14,14,0,14,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,English Language And Literature,55,1322,1241,45,1286,0.9387291981845688,0.972768532526475,0.034992223950233284,Humanities,08,0.03283333333333333
2023,CO,Bachelor,Environmental Engineering,11,281,256,0,256,0.9110320284697508,0.9110320284697508,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Environmental Science,62,1277,1219,44,1263,0.9545810493343775,0.9890368050117463,0.03483768804433888,Other,08,0.03283333333333333
2023,CO,Bachelor,Family And Consumer Sciences,26,756,742,14,756,0.9814814814814815,1,0.018518518518518517,Other,08,0.03283333333333333
2023,CO,Bachelor,Film Video And Photographic Arts,23,496,406,71,477,0.8185483870967742,0.9616935483870968,0.1488469601677149,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Finance,92,1921,1857,42,1899,0.9666840187402395,0.9885476314419573,0.022116903633491312,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,Fine Arts,23,492,366,79,445,0.7439024390243902,0.9044715447154471,0.17752808988764046,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Food Science,2,41,41,0,41,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Forestry,3,166,166,0,166,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,French German Latin And Other Common Foreign Language Studies,16,322,282,0,282,0.8757763975155279,0.8757763975155279,0,Other,08,0.03283333333333333
2023,CO,Bachelor,General Agriculture,4,161,161,0,161,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,General Business,95,2308,2166,61,2227,0.938474870017331,0.9649046793760832,0.027391109115401886,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,General Education,22,602,583,0,583,0.96843853820598,0.96843853820598,0,Education,08,0.03283333333333333
2023,CO,Bachelor,General Engineering,24,512,401,0,401,0.783203125,0.783203125,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,General Medical And Health Services,16,238,235,0,235,0.9873949579831933,0.9873949579831933,0,Health,08,0.03283333333333333
2023,CO,Bachelor,General Social Sciences,4,131,131,0,131,1,1,0,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Geography,21,300,294,6,300,0.98,1,0.02,Other,08,0.03283333333333333
2023,CO,Bachelor,Geological And Geophysical Engineering,2,35,35,0,35,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Geology And Earth Science,13,397,375,0,375,0.9445843828715366,0.9445843828715366,0,NaturalSciences,08,0.03283333333333333
2023,CO,Bachelor,Geosciences,4,117,117,0,117,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Health And Medical Administrative Services,6,110,110,0,110,1,1,0,Health,08,0.03283333333333333
2023,CO,Bachelor,Health And Medical Preparatory Programs,1,71,71,0,71,1,1,0,Health,08,0.03283333333333333
2023,CO,Bachelor,History,50,1081,972,76,1048,0.8991674375578168,0.969472710453284,0.07251908396946564,Humanities,08,0.03283333333333333
2023,CO,Bachelor,Hospitality Management,24,789,762,0,762,0.9657794676806084,0.9657794676806084,0,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,Human Resources And Personnel Management,8,152,152,0,152,1,1,0,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,Human Services And Community Organization,7,129,112,0,112,0.8682170542635659,0.8682170542635659,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Humanities,5,87,87,0,87,1,1,0,Humanities,08,0.03283333333333333
2023,CO,Bachelor,Industrial And Manufacturing Engineering,6,133,133,0,133,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Industrial Production Technologies,1,35,35,0,35,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Information Sciences,8,164,164,0,164,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Intercultural And International Studies,18,616,573,43,616,0.9301948051948052,1,0.0698051948051948,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Interdisciplinary Social Sciences,6,84,84,0,84,1,1,0,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,International Business,5,90,90,0,90,1,1,0,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,International Relations,13,403,386,0,386,0.9578163771712159,0.9578163771712159,0,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Journalism,28,904,770,8,778,0.8517699115044248,0.8606194690265486,0.010282776349614395,Other,08,0.03283333333333333
2023,CO,Bachelor,Language And Drama Education,6,188,167,0,167,0.8882978723404256,0.8882978723404256,0,Education,08,0.03283333333333333
2023,CO,Bachelor,Liberal Arts,12,419,339,0,339,0.8090692124105012,0.8090692124105012,0,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Linguistics And Comparative Language And Literature,3,72,72,0,72,1,1,0,Humanities,08,0.03283333333333333
2023,CO,Bachelor,Management Information Systems And Statistics,11,294,239,55,294,0.8129251700680272,1,0.1870748299319728,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Marketing And Marketing Research,113,3213,2922,153,3075,0.9094304388422035,0.9570494864612512,0.04975609756097561,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,Mass Media,26,656,554,24,578,0.8445121951219512,0.8810975609756098,0.04152249134948097,Other,08,0.03283333333333333
2023,CO,Bachelor,Materials Engineering And Materials Science,1,10,10,0,10,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Materials Science,1,61,61,0,61,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Mathematics,27,565,558,0,558,0.9876106194690265,0.9876106194690265,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Mathematics And Computer Science,2,16,16,0,16,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Mathematics Teacher Education,2,23,23,0,23,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Mechanical Engineering,90,2016,1805,108,1913,0.8953373015873016,0.9489087301587301,0.056455828541557763,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Mechanical Engineering Related Technologies,2,30,30,0,30,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Medical Assisting Services,1,20,20,0,20,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Medical Technologies Technicians,4,59,59,0,59,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Metallurgical Engineering,1,19,19,0,19,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Microbiology,6,116,116,0,116,1,1,0,NaturalSciences,08,0.03283333333333333
2023,CO,Bachelor,Mining And Mineral Engineering,2,34,34,0,34,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Agriculture,5,97,59,38,97,0.6082474226804123,1,0.3917525773195876,Other,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Biology,9,163,163,0,163,1,1,0,NaturalSciences,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Business and Medical Administration,24,632,391,172,563,0.6186708860759493,0.8908227848101266,0.30550621669627,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Education,1,51,51,0,51,1,1,0,Education,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Engineering,6,118,118,0,118,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Engineering Technologies,3,58,58,0,58,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Fine Arts,1,14,14,0,14,1,1,0,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Health Medical Professions,3,129,129,0,129,1,1,0,Health,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Psychology,1,22,22,0,22,1,1,0,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Miscellaneous Social Sciences,3,62,62,0,62,1,1,0,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Molecular Biology,16,276,217,0,217,0.7862318840579711,0.7862318840579711,0,NaturalSciences,08,0.03283333333333333
2023,CO,Bachelor,Multi-Disciplinary Or General Science,23,695,666,0,666,0.958273381294964,0.958273381294964,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Multi/Interdisciplinary Studies,5,69,58,11,69,0.8405797101449275,1,0.15942028985507245,Other,08,0.03283333333333333
2023,CO,Bachelor,Music,19,439,421,18,439,0.958997722095672,1,0.04100227790432802,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Natural Resources Management,17,412,260,152,412,0.6310679611650486,1,0.36893203883495146,Business/Econ,08,0.03283333333333333
2023,CO,Bachelor,Neuroscience,22,355,294,40,334,0.828169014084507,0.9408450704225352,0.11976047904191617,Other,08,0.03283333333333333
2023,CO,Bachelor,Nursing,115,2530,2486,16,2502,0.9826086956521739,0.9889328063241106,0.006394884092725819,Health,08,0.03283333333333333
2023,CO,Bachelor,Nutrition Sciences,6,203,203,0,203,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Oceanography,1,9,9,0,9,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Operations Logistics And E-Commerce,21,554,467,87,554,0.8429602888086642,1,0.15703971119133575,Other,08,0.03283333333333333
2023,CO,Bachelor,Other Foreign Languages,3,134,98,0,98,0.7313432835820896,0.7313432835820896,0,Humanities,08,0.03283333333333333
2023,CO,Bachelor,Petroleum Engineering,4,55,38,0,38,0.6909090909090909,0.6909090909090909,0,Engineering,08,0.03283333333333333
2023,CO,Bachelor,Pharmacology,1,21,21,0,21,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Pharmacy Pharmaceutical Sciences And Administration,1,51,51,0,51,1,1,0,Health,08,0.03283333333333333
2023,CO,Bachelor,Philosophy And Religious Studies,12,230,194,0,194,0.8434782608695652,0.8434782608695652,0,Humanities,08,0.03283333333333333
2023,CO,Bachelor,Physical And Health Education Teaching,2,38,13,0,13,0.34210526315789475,0.34210526315789475,0,Health,08,0.03283333333333333
2023,CO,Bachelor,Physical Fitness Parks Recreation And Leisure,71,1987,1783,129,1912,0.8973326623049824,0.9622546552591847,0.06746861924686193,Other,08,0.03283333333333333
2023,CO,Bachelor,Physics,16,274,238,0,238,0.8686131386861314,0.8686131386861314,0,NaturalSciences,08,0.03283333333333333
2023,CO,Bachelor,Physiology,25,505,446,7,453,0.8831683168316832,0.897029702970297,0.01545253863134658,Other,08,0.03283333333333333
2023,CO,Bachelor,Plant Science And Agronomy,9,185,171,14,185,0.9243243243243243,1,0.07567567567567568,Other,08,0.03283333333333333
2023,CO,Bachelor,Political Science And Government,51,1105,841,90,931,0.7610859728506787,0.8425339366515837,0.0966702470461869,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Pre-Law And Legal Studies,1,44,44,0,44,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Psychology,174,4110,3597,152,3749,0.8751824817518248,0.9121654501216545,0.04054414510536143,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Science And Computer Teacher Education,3,33,33,0,33,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Secondary Teacher Education,1,6,6,0,6,1,1,0,Education,08,0.03283333333333333
2023,CO,Bachelor,Social Science Or History Teacher Education,2,60,60,0,60,1,1,0,Education,08,0.03283333333333333
2023,CO,Bachelor,Social Work,20,738,738,0,738,1,1,0,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Sociology,34,745,617,59,676,0.8281879194630872,0.9073825503355705,0.08727810650887574,SocialSciences,08,0.03283333333333333
2023,CO,Bachelor,Soil Science,2,28,28,0,28,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Special Needs Education,11,178,178,0,178,1,1,0,Education,08,0.03283333333333333
2023,CO,Bachelor,Statistics And Decision Science,3,51,35,0,35,0.6862745098039216,0.6862745098039216,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Bachelor,Studio Arts,7,187,150,5,155,0.8021390374331551,0.8288770053475936,0.03225806451612903,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Teacher Education: Multiple Levels,5,129,129,0,129,1,1,0,Education,08,0.03283333333333333
2023,CO,Bachelor,Theology And Religious Vocations,10,219,204,15,219,0.9315068493150684,1,0.0684931506849315,Other,08,0.03283333333333333
2023,CO,Bachelor,Transportation Sciences And Technologies,14,318,270,6,276,0.8490566037735849,0.8679245283018868,0.021739130434782608,Other,08,0.03283333333333333
2023,CO,Bachelor,Treatment Therapy Professions,5,254,254,0,254,1,1,0,Other,08,0.03283333333333333
2023,CO,Bachelor,Visual And Performing Arts,11,196,178,18,196,0.9081632653061225,1,0.09183673469387756,Arts/Design,08,0.03283333333333333
2023,CO,Bachelor,Zoology,3,97,97,0,97,1,1,0,Other,08,0.03283333333333333
2023,CO,Master,Accounting,27,642,568,32,600,0.8847352024922118,0.9345794392523364,0.05333333333333334,Business/Econ,08,0.03283333333333333
2023,CO,Master,Advertising And Public Relations,2,52,52,0,52,1,1,0,Other,08,0.03283333333333333
2023,CO,Master,Aerospace Engineering,5,98,98,0,98,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Master,Animal Sciences,2,73,73,0,73,1,1,0,Other,08,0.03283333333333333
2023,CO,Master,Anthropology And Archeology,1,8,8,0,8,1,1,0,SocialSciences,08,0.03283333333333333
2023,CO,Master,Applied Mathematics,1,21,21,0,21,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Master,Architectural Engineering,2,46,46,0,46,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Master,Architecture,1,12,12,0,12,1,1,0,Other,08,0.03283333333333333
2023,CO,Master,Area Ethnic And Civilization Studies,3,43,43,0,43,1,1,0,Other,08,0.03283333333333333
2023,CO,Master,Art History And Criticism,2,39,39,0,39,1,1,0,Humanities,08,0.03283333333333333
2023,CO,Master,Biochemical Sciences,2,19,19,0,19,1,1,0,Other,08,0.03283333333333333
2023,CO,Master,Biology,11,343,311,27,338,0.9067055393586005,0.9854227405247813,0.07988165680473373,NaturalSciences,08,0.03283333333333333
2023,CO,Master,Biomedical Engineering,1,11,11,0,11,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Master,Business Management And Administration,10,306,291,0,291,0.9509803921568627,0.9509803921568627,0,Business/Econ,08,0.03283333333333333
2023,CO,Master,Chemical Engineering,3,124,124,0,124,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Master,Chemistry,1,20,0,20,20,0,1,1,NaturalSciences,08,0.03283333333333333
2023,CO,Master,Civil Engineering,3,141,141,0,141,1,1,0,Engineering,08,0.03283333333333333
2023,CO,Master,Communication Disorders Sciences And Services,9,283,283,0,283,1,1,0,Other,08,0.03283333333333333
2023,CO,Master,Communications,4,71,71,0,71,1,1,0,Other,08,0.03283333333333333
2023,CO,Master,Computer Engineering,3,129,129,0,129,1,1,0,CS/Math/Stats,08,0.03283333333333333
2023,CO,Master,Computer Programming And Data Processing,1,31,31,0,31,1,1,0,CS/Math/Stats,08,0.03283333333333333
